updated_at,processed,selected_total,answered,abstained,coverage,selective_accuracy,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,tumor_type_accuracy,receptor_status_accuracy,her2_expression_accuracy,histological_grading_accuracy,molecular_subtype_accuracy,case_id,task,task_match,dataset_task,slidebench_category,last_correct,last_error
2026-08-31T00:33:59+08:00,808,1058,808,0,1.0,0.7227722772277227,584,0,0.7227722772277227,0.7227722772277227,0.7227722772277227,,0,0,0,5,0.7227722772277227,,,,,808,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:34:11+08:00,809,1058,809,0,1.0,0.7218788627935723,584,0,0.7218788627935723,0.7218788627935723,0.7218788627935723,,0,0,0,5,0.7218788627935723,,,,,809,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:34:22+08:00,810,1058,810,0,1.0,0.7222222222222222,585,0,0.7222222222222222,0.7222222222222222,0.7222222222222222,,0,0,0,5,0.7222222222222222,,,,,810,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:34:33+08:00,811,1058,811,0,1.0,0.7225647348951911,586,0,0.7225647348951911,0.7225647348951911,0.7225647348951911,,0,0,0,5,0.7225647348951911,,,,,811,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:34:45+08:00,812,1058,812,0,1.0,0.7229064039408867,587,0,0.7229064039408867,0.7229064039408867,0.7229064039408867,,0,0,0,5,0.7229064039408867,,,,,812,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:34:57+08:00,813,1058,813,0,1.0,0.7232472324723247,588,0,0.7232472324723247,0.7232472324723247,0.7232472324723247,,0,0,0,5,0.7232472324723247,,,,,813,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:35:09+08:00,814,1058,814,0,1.0,0.7235872235872236,589,0,0.7235872235872236,0.7235872235872236,0.7235872235872236,,0,0,0,5,0.7235872235872236,,,,,814,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:37:02+08:00,815,1058,815,0,1.0,0.7239263803680982,590,0,0.7239263803680982,0.7239263803680982,0.7239263803680982,,0,0,0,5,0.7239263803680982,,,,,815,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:37:13+08:00,816,1058,816,0,1.0,0.7242647058823529,591,0,0.7242647058823529,0.7242647058823529,0.7242647058823529,,0,0,0,5,0.7242647058823529,,,,,816,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:38:28+08:00,817,1058,817,0,1.0,0.7233782129742962,591,0,0.7233782129742962,0.7233782129742962,0.7233782129742962,,0,0,0,5,0.7233782129742962,,,,,817,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:38:38+08:00,818,1058,818,0,1.0,0.7224938875305623,591,0,0.7224938875305623,0.7224938875305623,0.7224938875305623,,0,0,0,5,0.7224938875305623,,,,,818,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:38:49+08:00,819,1058,819,0,1.0,0.7228327228327228,592,0,0.7228327228327228,0.7228327228327228,0.7228327228327228,,0,0,0,5,0.7228327228327228,,,,,819,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:40:04+08:00,820,1058,820,0,1.0,0.7219512195121951,592,0,0.7219512195121951,0.7219512195121951,0.7219512195121951,,0,0,0,5,0.7219512195121951,,,,,820,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:41:17+08:00,821,1058,821,0,1.0,0.7210718635809987,592,0,0.7210718635809987,0.7210718635809987,0.7210718635809987,,0,0,0,5,0.7210718635809987,,,,,821,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:41:28+08:00,822,1058,822,0,1.0,0.7214111922141119,593,0,0.7214111922141119,0.7214111922141119,0.7214111922141119,,0,0,0,5,0.7214111922141119,,,,,822,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:43:05+08:00,823,1058,823,0,1.0,0.7205346294046172,593,0,0.7205346294046172,0.7205346294046172,0.7205346294046172,,0,0,0,5,0.7205346294046172,,,,,823,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:43:16+08:00,824,1058,824,0,1.0,0.7196601941747572,593,0,0.7196601941747572,0.7196601941747572,0.7196601941747572,,0,0,0,5,0.7196601941747572,,,,,824,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:43:28+08:00,825,1058,825,0,1.0,0.72,594,0,0.72,0.72,0.72,,0,0,0,5,0.72,,,,,825,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:44:55+08:00,826,1058,826,0,1.0,0.7191283292978208,594,0,0.7191283292978208,0.7191283292978208,0.7191283292978208,,0,0,0,5,0.7191283292978208,,,,,826,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:46:20+08:00,827,1058,827,0,1.0,0.7182587666263603,594,0,0.7182587666263603,0.7182587666263603,0.7182587666263603,,0,0,0,5,0.7182587666263603,,,,,827,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:46:31+08:00,828,1058,828,0,1.0,0.7185990338164251,595,0,0.7185990338164251,0.7185990338164251,0.7185990338164251,,0,0,0,5,0.7185990338164251,,,,,828,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:46:43+08:00,829,1058,829,0,1.0,0.7189384800965019,596,0,0.7189384800965019,0.7189384800965019,0.7189384800965019,,0,0,0,5,0.7189384800965019,,,,,829,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:48:44+08:00,830,1058,830,0,1.0,0.7180722891566265,596,0,0.7180722891566265,0.7180722891566265,0.7180722891566265,,0,0,0,5,0.7180722891566265,,,,,830,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:48:55+08:00,831,1058,831,0,1.0,0.7184115523465704,597,0,0.7184115523465704,0.7184115523465704,0.7184115523465704,,0,0,0,5,0.7184115523465704,,,,,831,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:49:05+08:00,832,1058,832,0,1.0,0.71875,598,0,0.71875,0.71875,0.71875,,0,0,0,5,0.71875,,,,,832,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:49:15+08:00,833,1058,833,0,1.0,0.7178871548619448,598,0,0.7178871548619448,0.7178871548619448,0.7178871548619448,,0,0,0,5,0.7178871548619448,,,,,833,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:49:26+08:00,834,1058,834,0,1.0,0.7182254196642686,599,0,0.7182254196642686,0.7182254196642686,0.7182254196642686,,0,0,0,5,0.7182254196642686,,,,,834,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:49:36+08:00,835,1058,835,0,1.0,0.718562874251497,600,0,0.718562874251497,0.718562874251497,0.718562874251497,,0,0,0,5,0.718562874251497,,,,,835,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:49:46+08:00,836,1058,836,0,1.0,0.7188995215311005,601,0,0.7188995215311005,0.7188995215311005,0.7188995215311005,,0,0,0,5,0.7188995215311005,,,,,836,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:49:56+08:00,837,1058,837,0,1.0,0.7192353643966547,602,0,0.7192353643966547,0.7192353643966547,0.7192353643966547,,0,0,0,5,0.7192353643966547,,,,,837,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:50:07+08:00,838,1058,838,0,1.0,0.7195704057279236,603,0,0.7195704057279236,0.7195704057279236,0.7195704057279236,,0,0,0,5,0.7195704057279236,,,,,838,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:51:30+08:00,839,1058,839,0,1.0,0.7187127532777116,603,0,0.7187127532777116,0.7187127532777116,0.7187127532777116,,0,0,0,5,0.7187127532777116,,,,,839,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:51:41+08:00,840,1058,840,0,1.0,0.719047619047619,604,0,0.719047619047619,0.719047619047619,0.719047619047619,,0,0,0,5,0.719047619047619,,,,,840,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:51:52+08:00,841,1058,841,0,1.0,0.7193816884661117,605,0,0.7193816884661117,0.7193816884661117,0.7193816884661117,,0,0,0,5,0.7193816884661117,,,,,841,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:52:02+08:00,842,1058,842,0,1.0,0.7197149643705463,606,0,0.7197149643705463,0.7197149643705463,0.7197149643705463,,0,0,0,5,0.7197149643705463,,,,,842,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:52:13+08:00,843,1058,843,0,1.0,0.7200474495848161,607,0,0.7200474495848161,0.7200474495848161,0.7200474495848161,,0,0,0,5,0.7200474495848161,,,,,843,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:52:24+08:00,844,1058,844,0,1.0,0.7203791469194313,608,0,0.7203791469194313,0.7203791469194313,0.7203791469194313,,0,0,0,5,0.7203791469194313,,,,,844,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:52:35+08:00,845,1058,845,0,1.0,0.7195266272189349,608,0,0.7195266272189349,0.7195266272189349,0.7195266272189349,,0,0,0,5,0.7195266272189349,,,,,845,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:52:45+08:00,846,1058,846,0,1.0,0.7198581560283688,609,0,0.7198581560283688,0.7198581560283688,0.7198581560283688,,0,0,0,5,0.7198581560283688,,,,,846,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:52:56+08:00,847,1058,847,0,1.0,0.7201889020070839,610,0,0.7201889020070839,0.7201889020070839,0.7201889020070839,,0,0,0,5,0.7201889020070839,,,,,847,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T00:54:05+08:00,848,1058,848,0,1.0,0.7193396226415094,610,0,0.7193396226415094,0.7193396226415094,0.7193396226415094,,0,0,0,5,0.7193396226415094,,,,,848,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:55:24+08:00,849,1058,849,0,1.0,0.71849234393404,610,0,0.71849234393404,0.71849234393404,0.71849234393404,,0,0,0,5,0.71849234393404,,,,,849,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:56:28+08:00,850,1058,850,0,1.0,0.7176470588235294,610,0,0.7176470588235294,0.7176470588235294,0.7176470588235294,,0,0,0,5,0.7176470588235294,,,,,850,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T00:56:38+08:00,851,1058,851,0,1.0,0.717978848413631,611,0,0.717978848413631,0.717978848413631,0.717978848413631,,0,0,0,5,0.717978848413631,,,,,851,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:00:03+08:00,852,1058,852,0,1.0,0.7183098591549296,612,0,0.7183098591549296,0.7183098591549296,0.7183098591549296,,0,0,0,5,0.7183098591549296,,,,,852,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:00:13+08:00,853,1058,853,0,1.0,0.7186400937866354,613,0,0.7186400937866354,0.7186400937866354,0.7186400937866354,,0,0,0,5,0.7186400937866354,,,,,853,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:00:24+08:00,854,1058,854,0,1.0,0.7189695550351288,614,0,0.7189695550351288,0.7189695550351288,0.7189695550351288,,0,0,0,5,0.7189695550351288,,,,,854,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:00:35+08:00,855,1058,855,0,1.0,0.7192982456140351,615,0,0.7192982456140351,0.7192982456140351,0.7192982456140351,,0,0,0,5,0.7192982456140351,,,,,855,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:00:46+08:00,856,1058,856,0,1.0,0.719626168224299,616,0,0.719626168224299,0.719626168224299,0.719626168224299,,0,0,0,5,0.719626168224299,,,,,856,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:00:57+08:00,857,1058,857,0,1.0,0.7199533255542591,617,0,0.7199533255542591,0.7199533255542591,0.7199533255542591,,0,0,0,5,0.7199533255542591,,,,,857,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:02:13+08:00,858,1058,858,0,1.0,0.7202797202797203,618,0,0.7202797202797203,0.7202797202797203,0.7202797202797203,,0,0,0,5,0.7202797202797203,,,,,858,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:02:24+08:00,859,1058,859,0,1.0,0.7206053550640279,619,0,0.7206053550640279,0.7206053550640279,0.7206053550640279,,0,0,0,5,0.7206053550640279,,,,,859,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:02:35+08:00,860,1058,860,0,1.0,0.7209302325581395,620,0,0.7209302325581395,0.7209302325581395,0.7209302325581395,,0,0,0,5,0.7209302325581395,,,,,860,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:02:47+08:00,861,1058,861,0,1.0,0.7212543554006968,621,0,0.7212543554006968,0.7212543554006968,0.7212543554006968,,0,0,0,5,0.7212543554006968,,,,,861,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:02:57+08:00,862,1058,862,0,1.0,0.7215777262180975,622,0,0.7215777262180975,0.7215777262180975,0.7215777262180975,,0,0,0,5,0.7215777262180975,,,,,862,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:03:07+08:00,863,1058,863,0,1.0,0.7219003476245655,623,0,0.7219003476245655,0.7219003476245655,0.7219003476245655,,0,0,0,5,0.7219003476245655,,,,,863,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:03:18+08:00,864,1058,864,0,1.0,0.7222222222222222,624,0,0.7222222222222222,0.7222222222222222,0.7222222222222222,,0,0,0,5,0.7222222222222222,,,,,864,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:03:29+08:00,865,1058,865,0,1.0,0.7225433526011561,625,0,0.7225433526011561,0.7225433526011561,0.7225433526011561,,0,0,0,5,0.7225433526011561,,,,,865,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:03:40+08:00,866,1058,866,0,1.0,0.7228637413394919,626,0,0.7228637413394919,0.7228637413394919,0.7228637413394919,,0,0,0,5,0.7228637413394919,,,,,866,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:03:52+08:00,867,1058,867,0,1.0,0.7231833910034602,627,0,0.7231833910034602,0.7231833910034602,0.7231833910034602,,0,0,0,5,0.7231833910034602,,,,,867,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:04:02+08:00,868,1058,868,0,1.0,0.7235023041474654,628,0,0.7235023041474654,0.7235023041474654,0.7235023041474654,,0,0,0,5,0.7235023041474654,,,,,868,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:04:13+08:00,869,1058,869,0,1.0,0.7238204833141542,629,0,0.7238204833141542,0.7238204833141542,0.7238204833141542,,0,0,0,5,0.7238204833141542,,,,,869,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:04:24+08:00,870,1058,870,0,1.0,0.7241379310344828,630,0,0.7241379310344828,0.7241379310344828,0.7241379310344828,,0,0,0,5,0.7241379310344828,,,,,870,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:04:37+08:00,871,1058,871,0,1.0,0.7244546498277842,631,0,0.7244546498277842,0.7244546498277842,0.7244546498277842,,0,0,0,5,0.7244546498277842,,,,,871,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:04:49+08:00,872,1058,872,0,1.0,0.7247706422018348,632,0,0.7247706422018348,0.7247706422018348,0.7247706422018348,,0,0,0,5,0.7247706422018348,,,,,872,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:06:19+08:00,873,1058,873,0,1.0,0.7239404352806414,632,0,0.7239404352806414,0.7239404352806414,0.7239404352806414,,0,0,0,5,0.7239404352806414,,,,,873,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:07:54+08:00,874,1058,874,0,1.0,0.7231121281464531,632,0,0.7231121281464531,0.7231121281464531,0.7231121281464531,,0,0,0,5,0.7231121281464531,,,,,874,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:09:55+08:00,875,1058,875,0,1.0,0.7222857142857143,632,0,0.7222857142857143,0.7222857142857143,0.7222857142857143,,0,0,0,5,0.7222857142857143,,,,,875,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:10:06+08:00,876,1058,876,0,1.0,0.7226027397260274,633,0,0.7226027397260274,0.7226027397260274,0.7226027397260274,,0,0,0,5,0.7226027397260274,,,,,876,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:10:17+08:00,877,1058,877,0,1.0,0.7229190421892816,634,0,0.7229190421892816,0.7229190421892816,0.7229190421892816,,0,0,0,5,0.7229190421892816,,,,,877,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:10:29+08:00,878,1058,878,0,1.0,0.7232346241457859,635,0,0.7232346241457859,0.7232346241457859,0.7232346241457859,,0,0,0,5,0.7232346241457859,,,,,878,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:10:40+08:00,879,1058,879,0,1.0,0.7235494880546075,636,0,0.7235494880546075,0.7235494880546075,0.7235494880546075,,0,0,0,5,0.7235494880546075,,,,,879,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:12:53+08:00,880,1058,880,0,1.0,0.7227272727272728,636,0,0.7227272727272728,0.7227272727272728,0.7227272727272728,,0,0,0,5,0.7227272727272728,,,,,880,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:14:16+08:00,881,1058,881,0,1.0,0.7219069239500567,636,0,0.7219069239500567,0.7219069239500567,0.7219069239500567,,0,0,0,5,0.7219069239500567,,,,,881,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:15:47+08:00,882,1058,882,0,1.0,0.7222222222222222,637,0,0.7222222222222222,0.7222222222222222,0.7222222222222222,,0,0,0,5,0.7222222222222222,,,,,882,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:15:59+08:00,883,1058,883,0,1.0,0.7225368063420159,638,0,0.7225368063420159,0.7225368063420159,0.7225368063420159,,0,0,0,5,0.7225368063420159,,,,,883,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:17:27+08:00,884,1058,884,0,1.0,0.7217194570135747,638,0,0.7217194570135747,0.7217194570135747,0.7217194570135747,,0,0,0,5,0.7217194570135747,,,,,884,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:17:38+08:00,885,1058,885,0,1.0,0.7220338983050848,639,0,0.7220338983050848,0.7220338983050848,0.7220338983050848,,0,0,0,5,0.7220338983050848,,,,,885,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:17:49+08:00,886,1058,886,0,1.0,0.7223476297968398,640,0,0.7223476297968398,0.7223476297968398,0.7223476297968398,,0,0,0,5,0.7223476297968398,,,,,886,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:18:00+08:00,887,1058,887,0,1.0,0.7226606538895152,641,0,0.7226606538895152,0.7226606538895152,0.7226606538895152,,0,0,0,5,0.7226606538895152,,,,,887,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:18:11+08:00,888,1058,888,0,1.0,0.722972972972973,642,0,0.722972972972973,0.722972972972973,0.722972972972973,,0,0,0,5,0.722972972972973,,,,,888,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:18:22+08:00,889,1058,889,0,1.0,0.7232845894263217,643,0,0.7232845894263217,0.7232845894263217,0.7232845894263217,,0,0,0,5,0.7232845894263217,,,,,889,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:19:54+08:00,890,1058,890,0,1.0,0.7224719101123596,643,0,0.7224719101123596,0.7224719101123596,0.7224719101123596,,0,0,0,5,0.7224719101123596,,,,,890,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:20:05+08:00,891,1058,891,0,1.0,0.7227833894500562,644,0,0.7227833894500562,0.7227833894500562,0.7227833894500562,,0,0,0,5,0.7227833894500562,,,,,891,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:20:17+08:00,892,1058,892,0,1.0,0.7230941704035875,645,0,0.7230941704035875,0.7230941704035875,0.7230941704035875,,0,0,0,5,0.7230941704035875,,,,,892,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:20:28+08:00,893,1058,893,0,1.0,0.723404255319149,646,0,0.723404255319149,0.723404255319149,0.723404255319149,,0,0,0,5,0.723404255319149,,,,,893,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:20:39+08:00,894,1058,894,0,1.0,0.7237136465324385,647,0,0.7237136465324385,0.7237136465324385,0.7237136465324385,,0,0,0,5,0.7237136465324385,,,,,894,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:22:31+08:00,895,1058,895,0,1.0,0.7229050279329609,647,0,0.7229050279329609,0.7229050279329609,0.7229050279329609,,0,0,0,5,0.7229050279329609,,,,,895,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:22:43+08:00,896,1058,896,0,1.0,0.7232142857142857,648,0,0.7232142857142857,0.7232142857142857,0.7232142857142857,,0,0,0,5,0.7232142857142857,,,,,896,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:22:55+08:00,897,1058,897,0,1.0,0.7235228539576366,649,0,0.7235228539576366,0.7235228539576366,0.7235228539576366,,0,0,0,5,0.7235228539576366,,,,,897,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:24:03+08:00,898,1058,898,0,1.0,0.72271714922049,649,0,0.72271714922049,0.72271714922049,0.72271714922049,,0,0,0,5,0.72271714922049,,,,,898,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:25:24+08:00,899,1058,899,0,1.0,0.7219132369299222,649,0,0.7219132369299222,0.7219132369299222,0.7219132369299222,,0,0,0,5,0.7219132369299222,,,,,899,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:25:36+08:00,900,1058,900,0,1.0,0.7222222222222222,650,0,0.7222222222222222,0.7222222222222222,0.7222222222222222,,0,0,0,5,0.7222222222222222,,,,,900,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:25:48+08:00,901,1058,901,0,1.0,0.7225305216426193,651,0,0.7225305216426193,0.7225305216426193,0.7225305216426193,,0,0,0,5,0.7225305216426193,,,,,901,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:26:00+08:00,902,1058,902,0,1.0,0.7228381374722838,652,0,0.7228381374722838,0.7228381374722838,0.7228381374722838,,0,0,0,5,0.7228381374722838,,,,,902,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:26:11+08:00,903,1058,903,0,1.0,0.7231450719822813,653,0,0.7231450719822813,0.7231450719822813,0.7231450719822813,,0,0,0,5,0.7231450719822813,,,,,903,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:26:23+08:00,904,1058,904,0,1.0,0.7234513274336283,654,0,0.7234513274336283,0.7234513274336283,0.7234513274336283,,0,0,0,5,0.7234513274336283,,,,,904,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:26:33+08:00,905,1058,905,0,1.0,0.7237569060773481,655,0,0.7237569060773481,0.7237569060773481,0.7237569060773481,,0,0,0,5,0.7237569060773481,,,,,905,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:28:23+08:00,906,1058,906,0,1.0,0.7229580573951435,655,0,0.7229580573951435,0.7229580573951435,0.7229580573951435,,0,0,0,5,0.7229580573951435,,,,,906,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:28:35+08:00,907,1058,907,0,1.0,0.7232635060639471,656,0,0.7232635060639471,0.7232635060639471,0.7232635060639471,,0,0,0,5,0.7232635060639471,,,,,907,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:28:47+08:00,908,1058,908,0,1.0,0.723568281938326,657,0,0.723568281938326,0.723568281938326,0.723568281938326,,0,0,0,5,0.723568281938326,,,,,908,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:28:57+08:00,909,1058,909,0,1.0,0.7238723872387238,658,0,0.7238723872387238,0.7238723872387238,0.7238723872387238,,0,0,0,5,0.7238723872387238,,,,,909,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:29:09+08:00,910,1058,910,0,1.0,0.7241758241758242,659,0,0.7241758241758242,0.7241758241758242,0.7241758241758242,,0,0,0,5,0.7241758241758242,,,,,910,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:29:19+08:00,911,1058,911,0,1.0,0.7244785949506037,660,0,0.7244785949506037,0.7244785949506037,0.7244785949506037,,0,0,0,5,0.7244785949506037,,,,,911,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:29:31+08:00,912,1058,912,0,1.0,0.7247807017543859,661,0,0.7247807017543859,0.7247807017543859,0.7247807017543859,,0,0,0,5,0.7247807017543859,,,,,912,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:29:42+08:00,913,1058,913,0,1.0,0.7250821467688937,662,0,0.7250821467688937,0.7250821467688937,0.7250821467688937,,0,0,0,5,0.7250821467688937,,,,,913,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:29:53+08:00,914,1058,914,0,1.0,0.725382932166302,663,0,0.725382932166302,0.725382932166302,0.725382932166302,,0,0,0,5,0.725382932166302,,,,,914,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:30:04+08:00,915,1058,915,0,1.0,0.7256830601092896,664,0,0.7256830601092896,0.7256830601092896,0.7256830601092896,,0,0,0,5,0.7256830601092896,,,,,915,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:30:16+08:00,916,1058,916,0,1.0,0.7259825327510917,665,0,0.7259825327510917,0.7259825327510917,0.7259825327510917,,0,0,0,5,0.7259825327510917,,,,,916,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:30:28+08:00,917,1058,917,0,1.0,0.7262813522355507,666,0,0.7262813522355507,0.7262813522355507,0.7262813522355507,,0,0,0,5,0.7262813522355507,,,,,917,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:32:53+08:00,918,1058,918,0,1.0,0.7254901960784313,666,0,0.7254901960784313,0.7254901960784313,0.7254901960784313,,0,0,0,5,0.7254901960784313,,,,,918,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:33:04+08:00,919,1058,919,0,1.0,0.7257889009793254,667,0,0.7257889009793254,0.7257889009793254,0.7257889009793254,,0,0,0,5,0.7257889009793254,,,,,919,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:33:16+08:00,920,1058,920,0,1.0,0.725,667,0,0.725,0.725,0.725,,0,0,0,5,0.725,,,,,920,histological_type_label,direct,Tumor,tumor_type,False,
2026-08-31T01:33:28+08:00,921,1058,921,0,1.0,0.7252985884907709,668,0,0.7252985884907709,0.7252985884907709,0.7252985884907709,,0,0,0,5,0.7252985884907709,,,,,921,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:33:39+08:00,922,1058,922,0,1.0,0.7255965292841648,669,0,0.7255965292841648,0.7255965292841648,0.7255965292841648,,0,0,0,5,0.7255965292841648,,,,,922,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:33:50+08:00,923,1058,923,0,1.0,0.7258938244853738,670,0,0.7258938244853738,0.7258938244853738,0.7258938244853738,,0,0,0,5,0.7258938244853738,,,,,923,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:34:02+08:00,924,1058,924,0,1.0,0.7261904761904762,671,0,0.7261904761904762,0.7261904761904762,0.7261904761904762,,0,0,0,5,0.7261904761904762,,,,,924,histological_type_label,direct,Tumor,tumor_type,True,
2026-08-31T01:34:14+08:00,925,1058,925,0,1.0,0.7264864864864865,672,0,0.7264864864864865,0.7264864864864865,0.7264864864864865,,0,0,0,5,0.7264864864864865,,,,,925,histological_type_label,direct,Tumor,tumor_type,True,
